Board Size,Column Constraints,Row Constraints,Approach,Result,Options,Runtime,Memory,Memory_used,Program,Resumptions,Entailments,Prunings,Backtracks,Constraints
11,2-8 | ,,simple_2xn,success,leftmost-step-up,16,20774336,18692960,9452448,7166,2347,3096,38,190
11,2-8 | ,,simple_2xn,success,leftmost-step-down,0,20774336,18693472,9452960,2774,777,1148,14,190
11,2-8 | ,,simple_2xn,success,leftmost-enum-up,15,20774336,18693472,9452960,8538,3191,3780,77,190
11,2-8 | ,,simple_2xn,success,leftmost-enum-down,0,20774336,18693472,9452960,2960,914,1255,23,190
11,2-8 | ,,simple_2xn,success,leftmost-bisect-up,16,20774336,18693472,9452960,7490,2488,3240,39,190
11,2-8 | ,,simple_2xn,success,leftmost-bisect-down,0,20774336,18693472,9452960,2470,641,1032,12,190
11,2-8 | ,,simple_2xn,success,leftmost-median-up,0,20774336,18693472,9452960,7166,2347,3096,38,190
11,2-8 | ,,simple_2xn,success,leftmost-median-down,0,20774336,18693472,9452960,2774,777,1148,14,190
11,2-8 | ,,simple_2xn,success,leftmost-middle-up,0,20774336,18693472,9452960,7166,2347,3096,38,190
11,2-8 | ,,simple_2xn,success,leftmost-middle-down,0,20774336,18693472,9452960,2774,777,1148,14,190
11,2-8 | ,,simple_2xn,success,min-step-up,0,20774336,18693472,9452960,1922,575,929,16,190
11,2-8 | ,,simple_2xn,success,min-step-down,0,20774336,18693472,9452960,24898,9972,12495,324,190
11,2-8 | ,,simple_2xn,success,min-enum-up,0,20774336,18693472,9452960,2779,1179,1438,45,190
11,2-8 | ,,simple_2xn,success,min-enum-down,16,20774336,18693472,9452960,26479,11991,13791,491,190
11,2-8 | ,,simple_2xn,success,min-bisect-up,0,20774336,18693472,9452960,2571,877,1255,26,190
11,2-8 | ,,simple_2xn,success,min-bisect-down,0,20774336,18693472,9452960,26091,8873,12539,391,190
11,2-8 | ,,simple_2xn,success,min-median-up,0,20774336,18693472,9452960,1922,575,929,16,190
11,2-8 | ,,simple_2xn,success,min-median-down,0,20774336,18693472,9452960,24898,9972,12495,324,190
11,2-8 | ,,simple_2xn,success,min-middle-up,0,20774336,18693472,9452960,1922,575,929,16,190
11,2-8 | ,,simple_2xn,success,min-middle-down,15,20774336,18693472,9452960,24898,9972,12495,324,190
11,2-8 | ,,simple_2xn,success,max-step-up,16,20774336,18693472,9452960,7396,2165,3067,59,190
11,2-8 | ,,simple_2xn,success,max-step-down,0,20774336,18693472,9452960,1839,420,755,6,190
11,2-8 | ,,simple_2xn,success,max-enum-up,0,20774336,18693472,9452960,8312,2796,3475,86,190
11,2-8 | ,,simple_2xn,success,max-enum-down,16,20774336,18693472,9452960,2803,941,1215,23,190
11,2-8 | ,,simple_2xn,success,max-bisect-up,1484,20774336,18693472,9452960,4541976,1915109,2538406,81809,190
11,2-8 | ,,simple_2xn,success,max-bisect-down,0,20774336,18693472,9452960,2283,565,937,9,190
11,2-8 | ,,simple_2xn,success,max-median-up,16,20774336,18693472,9452960,7396,2165,3067,59,190
11,2-8 | ,,simple_2xn,success,max-median-down,0,20774336,18693472,9452960,1839,420,755,6,190
11,2-8 | ,,simple_2xn,success,max-middle-up,15,20774336,18693472,9452960,7396,2165,3067,59,190
11,2-8 | ,,simple_2xn,success,max-middle-down,0,20774336,18693472,9452960,1839,420,755,6,190
11,2-8 | ,,simple_2xn,success,ff-step-up,16,20774336,18693472,9452960,7544,3034,3531,61,190
11,2-8 | ,,simple_2xn,success,ff-step-down,0,20774336,18693472,9452960,2864,859,1217,10,190
11,2-8 | ,,simple_2xn,success,ff-enum-up,0,20774336,18693472,9452960,7542,3114,3557,66,190
11,2-8 | ,,simple_2xn,success,ff-enum-down,0,20774336,18693472,9452960,2834,866,1212,11,190
11,2-8 | ,,simple_2xn,success,ff-bisect-up,0,20774336,18693472,9452960,7240,2833,3351,56,190
11,2-8 | ,,simple_2xn,success,ff-bisect-down,0,20774336,18693472,9452960,2846,824,1205,10,190
11,2-8 | ,,simple_2xn,success,ff-median-up,0,20774336,18693472,9452960,7544,3034,3531,61,190
11,2-8 | ,,simple_2xn,success,ff-median-down,0,20774336,18693472,9452960,2864,859,1217,10,190
11,2-8 | ,,simple_2xn,success,ff-middle-up,0,20774336,18693472,9452960,7544,3034,3531,61,190
11,2-8 | ,,simple_2xn,success,ff-middle-down,0,20774336,18693472,9452960,2864,859,1217,10,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-step-up,0,20774336,18693472,9452960,5510,2327,2923,90,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-step-down,0,20774336,18693472,9452960,2460,806,1142,16,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-enum-up,0,20774336,18693472,9452960,6530,3214,3302,121,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-enum-down,0,20774336,18693472,9452960,1360,320,579,3,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-bisect-up,1640,20774336,18694496,9453984,6181199,1947823,2590144,74334,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-bisect-down,0,20774336,18694496,9453984,7303,1717,3426,87,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-median-up,0,20774336,18694496,9453984,5510,2327,2923,90,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-median-down,0,20774336,18694496,9453984,2460,806,1142,16,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-middle-up,0,20774336,18694496,9453984,5510,2327,2923,90,190
11,2-8 | ,,simple_2xn,success,anti_first_fail-middle-down,0,20774336,18694496,9453984,2460,806,1142,16,190
11,2-8 | ,,simple_2xn,success,occurrence-step-up,0,20774336,18694496,9453984,3943,1502,1840,27,190
11,2-8 | ,,simple_2xn,success,occurrence-step-down,0,20774336,18694496,9453984,1076,230,469,0,190
11,2-8 | ,,simple_2xn,success,occurrence-enum-up,0,20774336,18694496,9453984,4432,1816,2067,44,190
11,2-8 | ,,simple_2xn,success,occurrence-enum-down,0,20774336,18694496,9453984,1076,230,469,0,190
11,2-8 | ,,simple_2xn,success,occurrence-bisect-up,0,20774336,18694496,9453984,5426,1879,2597,42,190
11,2-8 | ,,simple_2xn,success,occurrence-bisect-down,0,20774336,18694496,9453984,1166,230,493,0,190
11,2-8 | ,,simple_2xn,success,occurrence-median-up,0,20774336,18694496,9453984,3943,1502,1840,27,190
11,2-8 | ,,simple_2xn,success,occurrence-median-down,0,20774336,18694496,9453984,1076,230,469,0,190
11,2-8 | ,,simple_2xn,success,occurrence-middle-up,0,20774336,18694496,9453984,3943,1502,1840,27,190
11,2-8 | ,,simple_2xn,success,occurrence-middle-down,0,20774336,18694496,9453984,1076,230,469,0,190
11,2-8 | ,,simple_2xn,success,ffc-step-up,0,20774336,18694496,9453984,2158,536,975,12,190
11,2-8 | ,,simple_2xn,success,ffc-step-down,0,20774336,18694496,9453984,1137,230,497,0,190
11,2-8 | ,,simple_2xn,success,ffc-enum-up,16,20774336,18694496,9453984,2571,751,1152,22,190
11,2-8 | ,,simple_2xn,success,ffc-enum-down,0,20774336,18694496,9453984,1137,230,497,0,190
11,2-8 | ,,simple_2xn,success,ffc-bisect-up,0,20774336,18694496,9453984,2265,524,995,11,190
11,2-8 | ,,simple_2xn,success,ffc-bisect-down,0,20774336,18694496,9453984,1237,230,526,0,190
11,2-8 | ,,simple_2xn,success,ffc-median-up,0,20774336,18694496,9453984,2158,536,975,12,190
11,2-8 | ,,simple_2xn,success,ffc-median-down,0,20774336,18694496,9453984,1137,230,497,0,190
11,2-8 | ,,simple_2xn,success,ffc-middle-up,0,20774336,18694496,9453984,2158,536,975,12,190
11,2-8 | ,,simple_2xn,success,ffc-middle-down,0,20774336,18694496,9453984,1137,230,497,0,190
11,2-8 | ,,simple_2xn,success,max_regret-step-up,0,20774336,18694496,9453984,9004,3122,4020,74,190
11,2-8 | ,,simple_2xn,success,max_regret-step-down,16,20774336,18694496,9453984,17404,6870,8023,167,190
11,2-8 | ,,simple_2xn,success,max_regret-enum-up,15,20774336,18694496,9453984,9882,3818,4410,98,190
11,2-8 | ,,simple_2xn,success,max_regret-enum-down,16,20774336,18694496,9453984,17788,7756,8490,257,190
11,2-8 | ,,simple_2xn,success,max_regret-bisect-up,16,20774336,18694496,9453984,10472,3704,4651,87,190
11,2-8 | ,,simple_2xn,success,max_regret-bisect-down,15,20774336,18694496,9453984,39289,14603,18964,627,190
11,2-8 | ,,simple_2xn,success,max_regret-median-up,0,20774336,18694496,9453984,9004,3122,4020,74,190
11,2-8 | ,,simple_2xn,success,max_regret-median-down,16,20774336,18694496,9453984,17404,6870,8023,167,190
11,2-8 | ,,simple_2xn,success,max_regret-middle-up,0,20774336,18694496,9453984,9004,3122,4020,74,190
11,2-8 | ,,simple_2xn,success,max_regret-middle-down,0,20774336,18694496,9453984,17404,6870,8023,167,190
11,2-8 | ,,simple_nxn,success,leftmost-step-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,leftmost-step-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,leftmost-enum-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,leftmost-enum-down,188,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,leftmost-bisect-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,leftmost-bisect-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,leftmost-median-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,leftmost-median-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,leftmost-middle-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,leftmost-middle-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,min-step-up,15,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,min-step-down,204,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,min-enum-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,min-enum-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,min-bisect-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,min-bisect-down,218,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,min-median-up,32,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,min-median-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,min-middle-up,15,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,min-middle-down,219,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max-step-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max-step-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max-enum-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max-enum-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max-bisect-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max-bisect-down,219,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max-median-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max-median-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max-middle-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max-middle-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,ff-step-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,ff-step-down,187,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,ff-enum-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,ff-enum-down,188,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,ff-bisect-up,15,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,ff-bisect-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,ff-median-up,32,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,ff-median-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,ff-middle-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,ff-middle-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-step-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-step-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-enum-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-enum-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-bisect-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-bisect-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-median-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-median-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-middle-up,16,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,anti_first_fail-middle-down,203,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,occurrence-step-up,16,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,occurrence-step-down,30015,20774336,18694496,9453984,63997060,19485445,35581226,1133968,262
11,2-8 | ,,simple_nxn,success,occurrence-enum-up,16,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,occurrence-enum-down,30016,20774336,18694496,9453984,63544145,19350907,35332519,1125477,262
11,2-8 | ,,simple_nxn,success,occurrence-bisect-up,15,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,occurrence-bisect-down,30016,20774336,18694496,9453984,62719861,19104141,34874983,1110188,262
11,2-8 | ,,simple_nxn,success,occurrence-median-up,15,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,occurrence-median-down,30016,20774336,18694496,9453984,62895250,19156216,34972097,1113521,262
11,2-8 | ,,simple_nxn,success,occurrence-middle-up,16,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,occurrence-middle-down,30015,20774336,18694496,9453984,63448747,19322323,35279380,1123800,262
11,2-8 | ,,simple_nxn,success,ffc-step-up,16,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,ffc-step-down,30016,20774336,18694496,9453984,63405319,19308879,35255343,1122955,262
11,2-8 | ,,simple_nxn,success,ffc-enum-up,15,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,ffc-enum-down,30016,20774336,18694496,9453984,62999811,19188170,35030871,1115494,262
11,2-8 | ,,simple_nxn,success,ffc-bisect-up,15,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,ffc-bisect-down,30016,20774336,18694496,9453984,54353242,16612501,30225251,964428,262
11,2-8 | ,,simple_nxn,success,ffc-median-up,16,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,ffc-median-down,30015,20774336,18694496,9453984,53025711,16214976,29487303,941466,262
11,2-8 | ,,simple_nxn,success,ffc-middle-up,32,20774336,18694496,9453984,36891,15802,25078,843,262
11,2-8 | ,,simple_nxn,time_out,ffc-middle-down,30000,20774336,18694496,9453984,53634272,16394744,29825751,951973,262
11,2-8 | ,,simple_nxn,success,max_regret-step-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max_regret-step-down,250,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max_regret-enum-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max_regret-enum-down,234,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max_regret-bisect-up,32,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max_regret-bisect-down,234,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max_regret-median-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max_regret-median-down,282,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,simple_nxn,success,max_regret-middle-up,31,20774336,18694496,9453984,59019,24467,37333,1025,262
11,2-8 | ,,simple_nxn,success,max_regret-middle-down,250,20774336,18694496,9453984,485940,180677,300900,13378,262
11,2-8 | ,,cumulative_baseline,success,leftmost-step-up,15,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,leftmost-step-down,16,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,leftmost-enum-up,15,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,leftmost-enum-down,32,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,leftmost-bisect-up,15,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,leftmost-bisect-down,16,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,leftmost-median-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,leftmost-median-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,leftmost-middle-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,leftmost-middle-down,16,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,min-step-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,min-step-down,47,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,min-enum-up,16,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,min-enum-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,min-bisect-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,min-bisect-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,min-median-up,16,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,min-median-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,min-middle-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,min-middle-down,16,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,max-step-up,15,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,max-step-down,47,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,max-enum-up,16,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,max-enum-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,max-bisect-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,max-bisect-down,16,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,max-median-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,max-median-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,max-middle-up,0,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,max-middle-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
11,2-8 | ,,cumulative_baseline,success,ff-step-up,16,20774336,18707664,9467152,6228,1422,4448,47,233
11,2-8 | ,,cumulative_baseline,success,ff-step-down,31,20774336,18707664,9467152,25580,6502,19646,274,233
